OrderNum,DeliveryAddress,ShippingFee,DeliveryCompany
10311,"01113 David Path Suite 465 Alexanderport, IN 72109",29.48,DHL
10312,"PSC 2532, Box 1456 APO AA 55560",30.61,UPS
10313,"739 Banks Field Suite 563 Port Colton, AZ 78504",41.62,UPS
10314,"459 Gilmore Views Suite 932 Jamesfurt, DE 33996",26.79,FedEx
10315,"83468 Monique Field Apt. 250 North Robert, WV 19951",47.84,DHL
10316,"1678 Jack Knoll Suite 563 Benjaminfort, ME 93400",13.9,FedEx
10317,"7321 Ashley Divide Apt. 587 Danielhaven, FL 82108",15.05,DHL
10318,"782 Martin Causeway Apt. 358 Martinezshire, VT 21592",39.34,FedEx
10319,"686 Baker Shoal West Christine, IN 79687",41.69,UPS
10320,"7466 Dunn Burg Apt. 058 South Christine, KY 77856",26.55,DHL
10321,"65074 Ortega Glens East Emilyfurt, AS 07344",30.61,DHL
10322,"8910 Robert Bridge Suite 840 New Morgan, MD 52532",24.83,UPS
10323,"349 Timothy Squares West Michelle, UT 95599",29.82,FedEx
10324,"981 Saunders Dale Hermanberg, NC 80554",23.07,DHL
10325,"62076 Kelly Highway Apt. 899 Trevorchester, MI 30626",46.17,FedEx
10326,"993 Mosley Club Jerrymouth, MT 88319",5.83,FedEx
10327,"3700 Torres Estates Jamesville, OK 39902",32.91,UPS
10328,Unknown Shipping Address,20.35,FedEx
10329,"104 Edward View Apt. 614 Herringhaven, MI 76403",36.89,DHL
10330,"8799 Michael Run Mendozastad, RI 05701",25.98,UPS
10331,"802 Joshua Crest South Jordantown, SC 25338",48.13,UPS
10332,"18985 Mark Shoal Apt. 509 New Tara, AR 29430",41.7,DHL
10333,Unit 5563 Box 2772 DPO AE 43516,28.21,DHL
10334,"48239 Ramos Ville Suite 751 New Edwardberg, NH 83159",46.16,UPS
10335,"044 Kyle Orchard Johnfurt, OH 06316",22.87,DHL
10336,"566 James Key Sherryfurt, SD 80142",12.88,FedEx
10337,"8908 Kristy Center Suite 183 Brandonburgh, IA 32399",30.05,DHL
10338,USS Cochran FPO AA 84250,15.24,DHL
10339,Unit 7325 Box 2242 DPO AE 65028,23.14,UPS
10340,"039 Wilson Ridge Perezland, MO 20831",34.71,UPS
10341,"742 Ryan Park New Robertshire, FL 54596",45.91,FedEx
10342,"850 Eugene Meadows Suite 563 Barnesside, MI 30817",27.95,UPS
10343,"59962 Carter Gateway Parkerfort, SD 83097",17.7,DHL
10344,"0826 Hill Turnpike South Lance, MP 33922",36.02,UPS
10345,"7965 Gonzalez Camp Suite 929 Lake Lindseyfurt, MO 03037",10.32,UPS
10346,Unknown Shipping Address,34.38,DHL
10347,"6991 Scott Pine Apt. 582 Evansmouth, MP 44889",11.18,FedEx
10348,"422 Hughes Knoll East Biancaburgh, NC 25959",44.22,DHL
10349,"293 Lewis Glen North Danielle, TN 77175",45.37,FedEx
10350,Unknown Shipping Address,42.92,DHL
10351,"69433 Alexander Stream Suite 364 Michaelfort, MN 61020",40.25,UPS
10352,Unknown Shipping Address,13.23,UPS
10353,Unit 1498 Box 8450 DPO AE 05111,39.75,FedEx
10354,"858 Brooks Wells Apt. 277 Leeville, ME 26184",41.76,FedEx
10355,"674 Zachary Stream North Katherinemouth, MP 08963",30.39,FedEx
10356,"4388 Tim Knoll Apt. 137 Brandonton, MI 55902",32.17,DHL
10357,"5173 Jennifer Valley Matthewland, OR 99488",41.64,UPS
10358,"5196 Jackson Orchard Tylerbury, AK 71073",8.43,FedEx
10359,"9072 Sarah Wells Parkerberg, NH 92648",37.26,UPS
10360,"269 Daniel Squares Apt. 462 East Johnstad, AS 06763",9.58,UPS
10361,"10010 Castro Groves Suite 908 East Timothy, DC 74117",30.68,UPS
10362,"6056 Cheryl Mills Port Tony, MN 39150",41.55,FedEx
10363,"0550 Fischer Inlet Suite 269 Philipfurt, SD 99309",17.32,UPS
10364,"7583 Haley Vista Michaelfort, RI 26582",36.82,FedEx
10365,"23584 Scott Garden Michaelfort, SD 83596",35.26,FedEx
10366,"6086 Olivia Landing Apt. 774 Moraton, CT 63576",11.61,UPS
10367,"12143 Jeffery Rapid Suite 893 Austinview, TX 15395",44.97,UPS
10368,"3405 Leblanc Greens Boydport, UT 01019",25.71,DHL
10369,"8464 Marcus Gateway Anitaland, MO 70722",8.87,UPS
10370,"3137 George Lights Apt. 693 Thompsonbury, FL 30227",9.42,DHL
10371,"062 Wolf Mount Apt. 591 Shepherdview, WY 81133",33.38,FedEx
10372,"17185 Kristina Place Apt. 600 East Jose, SD 18094",22.99,FedEx
10373,"190 Clarke Corners Elliottborough, IL 75730",31.82,DHL
10374,"0569 Laura Radial Suite 440 Russellmouth, AR 78357",42.59,FedEx
10375,"8561 James Valleys Tommytown, MO 59404",38.05,UPS
10376,"PSC 4976, Box 3195 APO AP 00727",24.52,DHL
10377,"5184 Crystal Forest South Ashley, TN 91746",34.68,FedEx
10378,"1354 Stephanie Hills Johnsonmouth, MA 79283",28.58,DHL
10379,Unknown Shipping Address,30.94,FedEx
10380,"1287 Christensen Branch Matthewhaven, OR 83356",12.85,DHL
10381,"68621 Lucas Prairie Suite 566 Davidport, OK 34307",48.27,DHL
10382,"6172 Marie Parkways Apt. 875 Lake Christy, SC 15890",42.91,UPS
10383,"30335 Clark Squares Apt. 244 New Tammieborough, NM 08653",48.49,DHL
10384,"53034 Amber Fords Apt. 341 Hartborough, MH 50060",43.64,UPS
10385,"1510 Savage Harbor Suite 996 North Andrew, UT 90125",36.96,FedEx
10386,"26269 Stewart Underpass Smithfurt, TX 99368",13.95,UPS
10387,"38961 Cortez Orchard Mauricetown, WA 46044",30.84,DHL
10388,"792 Jacob Passage Suite 946 Joshuaton, OH 59411",25.42,UPS
10389,"043 Bartlett Fields Lake Lorraine, MD 92631",12.79,UPS
10390,"593 Melvin Crest Suite 013 Davidborough, NE 04819",29.27,DHL
10391,"1444 Bruce Spring Suite 039 Hansenchester, OR 33927",10.28,FedEx
10392,"2754 Ashley Light Robertfurt, NJ 01605",23.69,DHL
10393,"6543 Navarro Junction Suite 507 Crystalton, RI 21016",20.8,FedEx
10394,"3135 Dawn Mission East Michael, ME 44072",8.79,DHL
10395,"31903 Julian Wall Port Mark, HI 03701",8.57,DHL
10396,Unit 6016 Box 1427 DPO AE 36386,17.38,UPS
10397,"0033 Jackson Loop Apt. 862 Lake Briannaville, ID 23318",33.4,DHL
10398,Unknown Shipping Address,32.42,UPS
10399,"003 Stephanie Pike New Eddie, CA 24136",30.74,UPS
10400,"088 Xavier Branch Suite 802 Sandraview, MP 38630",29.71,DHL
10401,"49580 Nathan Ports Nicholasmouth, IL 78997",44.52,UPS
10402,USNS Burns FPO AP 92001,17.71,DHL
10403,Unknown Shipping Address,48.3,FedEx
10404,"93194 Eaton Lane West Deborah, MN 86785",39.11,UPS
10405,"18207 Scott Passage Port Robertchester, HI 95898",38.3,UPS
10406,USS Todd FPO AE 31337,14.38,UPS
10407,"1654 Gregory Burgs West Johnville, IL 76036",9.88,FedEx
10408,"70466 Stewart Stravenue Apt. 304 Jenniferfort, WI 20598",27.79,UPS
10409,"779 Mark Rest Chadhaven, OK 81880",35.97,FedEx
10410,"08260 Kelly Flat North Melissa, AZ 74465",34.04,DHL
10411,"5323 Adams Locks South Kevinstad, SD 81180",48.3,UPS
10412,"853 Benjamin Glens Suite 304 West Charles, HI 73071",33.92,FedEx
10413,USCGC James FPO AP 53672,20.12,UPS
10414,"13302 Krause Summit West Derek, OR 33735",11.59,UPS
10415,"31088 Christian Brook Lake Baileyburgh, VA 31481",24.48,UPS
10416,"5014 Rachel Throughway West Jose, NJ 74851",37.81,FedEx
10417,"43456 Valentine Shoals South Joshua, MP 31461",38.73,FedEx
10418,"1789 Silva Fields Suite 141 Alexandertown, OH 46751",25.04,UPS
10419,"2224 Moreno Mission Suite 002 Blakeland, LA 45826",6.99,UPS
10420,"90935 Jessica Pass Josephstad, VT 02088",35.76,FedEx
10421,"128 Olivia Common Apt. 889 East Joeberg, VT 61438",37.98,DHL
10422,"50080 Hughes Ranch Debrastad, WY 90864",29.51,FedEx
10423,"65353 Jeffrey Track Suite 460 Thomasland, NH 58980",12.58,UPS
10424,"87839 Kari Land Suite 137 South Lauren, AS 04249",47.69,DHL
10425,"8382 Allen Plaza Kyleville, NC 10730",8.58,DHL
10426,"088 Hicks Alley Apt. 773 New Josephport, PA 72912",7.04,FedEx
10427,"234 Marks Glen Suite 245 Josephland, MD 17260",17.58,FedEx
10428,"3541 Jennifer Ports Suite 402 Williamsonberg, OH 01684",21.09,UPS
10429,Unknown Shipping Address,19.91,UPS
10430,"20572 Larsen Cape Oliviafurt, WI 83918",12.89,FedEx
10431,"63255 Kaitlyn Ville West Desiree, KS 63572",45.83,FedEx
10432,Unit 6934 Box 8318 DPO AE 09168,36.55,UPS
10433,"577 Anderson Wells Apt. 818 East Summertown, VT 74888",25.23,UPS
10434,"292 Tracey Squares Apt. 351 Lake Daniel, OH 32024",14.96,FedEx
10435,"1388 Luis Squares West Wendy, MS 10838",40.15,FedEx
10436,"4111 Dudley View Apt. 071 Andrewport, OH 46548",28.24,FedEx
10437,"69065 Ian Forks Apt. 382 North Thomasbury, MA 32613",30.6,DHL
10438,"0402 Jessica Grove South Jonathanville, CT 39141",22.92,UPS
10439,"0240 Andrew Bypass Suite 204 West Kristinport, MO 35211",18.35,DHL
10440,"9716 Richard Coves North Jamie, IL 68493",44.36,UPS
10441,"1028 Steven Ford South Julieville, IL 34866",37.07,DHL
10442,"197 Mary Pass Suite 828 East Cassandratown, PR 54607",6.93,FedEx
10443,"2532 Sanders Way Suite 514 New Cynthiaberg, PR 74707",18.82,FedEx
10444,"45310 Kirsten Trafficway Apt. 848 Alexandraburgh, NV 61094",13.05,FedEx
10445,"17389 Stephanie Plains Apt. 240 West Rebeccamouth, NH 54458",42.8,FedEx
10446,"299 Hernandez Mount Cordovaland, TN 32316",15.25,DHL
10447,"7194 Valerie Shoal South Sandra, NM 31657",25.73,FedEx
10448,"9110 Lindsey Springs Port Wendyshire, NM 53037",34.76,FedEx
10449,"199 Woods Freeway Suite 643 Teresaton, MA 03241",36.69,FedEx
10450,"82670 Juarez Square Apt. 663 North Michaelchester, SD 69786",8.23,DHL
10451,"88295 Dawn Plain Danielside, WY 61527",24.92,DHL
10452,"762 Michael Harbor Suite 381 Port Timothymouth, IL 36168",15.8,UPS
10453,"1006 Decker Curve North Edwardstad, OR 03827",24.1,DHL
10454,"0101 Barr Plaza Lake Susan, ND 95950",42.48,UPS
10455,Unit 2837 Box 9778 DPO AA 76470,6.87,FedEx
10456,"1119 Mary Plaza Apt. 867 Lake Stephen, TN 75860",8.97,UPS
10457,"638 Fuller Ports Suite 875 Port William, RI 02406",24.88,DHL
10458,"709 David Forks Apt. 712 North Jacquelinemouth, SC 94268",13.88,FedEx
10459,"779 Thomas Junction Apt. 360 East Karenchester, CT 44066",49.12,DHL
10460,"465 Hurst Parkway Suite 322 Ortegamouth, KS 78995",21.85,FedEx
10461,"1640 Mark Wall Apt. 695 East Rhondaton, MT 82200",18.04,UPS
10462,"977 Benjamin Mission Suite 079 Myersview, WA 52429",17.1,UPS
10463,"80586 Bennett Pines Suite 255 Adamfort, IA 85300",23.11,FedEx
10464,"2778 Flynn Viaduct Apt. 715 Davisborough, AL 79286",41.42,UPS
10465,Unknown Shipping Address,33.92,FedEx
10466,"918 Smith Bridge North Karen, FL 23422",47.94,UPS
10467,Unknown Shipping Address,35,FedEx
10468,"2288 Soto Flats Apt. 203 Humphreyhaven, OK 85214",23.35,DHL
10469,"PSC 8019, Box 9776 APO AA 71086",37.68,UPS
10470,"115 Lauren Square Suite 457 Fishertown, MH 34615",34.29,FedEx
10471,"57491 Pearson Plain Suite 725 North William, FM 61566",41.4,UPS
10472,"127 Johnson Passage Lake Barbara, MD 42963",43.9,UPS
10473,"6736 Emily Forest Suite 879 Hendrixfort, NE 42299",15.3,FedEx
10474,"6892 Sanchez Lock Suite 851 South Justin, FL 05878",24.62,UPS
10475,"52950 Robinson Glen Suite 659 Sandovalton, UT 49708",6.37,FedEx
10476,"24090 Kim Square Apt. 975 West Wendy, TX 90791",17.89,FedEx
10477,"05231 Cole Expressway New Justinfort, DC 23941",43.46,UPS
10478,"295 Carlos Creek Greenside, KS 64229",27.47,UPS
10479,"631 Carrie Street New Sarahside, SD 62324",7.56,FedEx
10480,"3794 Solomon Gateway Suite 201 South Ericaland, OK 25406",5.52,DHL
10481,"19404 Robert Vista Suite 611 Lake Jameston, MN 84291",39.71,DHL
10482,"6624 Anna Prairie Port Scott, MT 06361",13.35,DHL
10483,"281 Linda Port Marcustown, NH 68240",19.39,FedEx
10484,"3837 Rachel Spur Apt. 691 North Jasmine, WV 32089",18.8,UPS
10485,"15926 Jessica Inlet Nataliehaven, PW 01759",8.5,UPS
10486,"2055 Justin Ramp Suite 929 South Jessica, ND 15042",49.24,DHL
10487,"37963 Peterson Avenue Ellisville, CA 38918",22.97,UPS
10488,"0156 Jennifer Ford Apt. 194 Chenberg, DE 80997",32.33,FedEx
10489,"03555 Kristen Corners East Dennisville, MD 12828",48.01,UPS
10490,"77421 Tran Lane Suite 148 Freyside, CT 92099",15.06,FedEx
10491,"2982 Ross Bridge Burchview, ME 26245",18.05,DHL
10492,"7261 Brian Meadows Suite 294 Brownstad, NY 92080",30.1,FedEx
10493,"26475 Katelyn Lights West Lindaton, GA 16052",21.93,DHL
10494,"284 Paige Meadow Mirandaview, NJ 43406",38.02,FedEx
10495,"342 Lydia Walk Suite 656 New Lisastad, NC 62610",23.68,FedEx
10496,"48039 Johnson Locks Suite 893 South Daniel, FL 01107",18.5,DHL
10497,"809 Laura Oval Suite 757 Carpenterland, NM 60227",31.5,UPS
10498,"9641 Frederick Well Suite 446 Lake Paulafort, MS 38961",19.23,UPS
10499,"907 Richard Ford East Scottton, CA 42551",21.21,DHL
10500,"1299 Davis Square Brightborough, PR 64905",19.59,UPS
10501,"1208 Louis Turnpike Apt. 079 North Helenbury, WA 88598",8.47,DHL
10502,"4214 Bell Shores Samanthamouth, MI 06864",27.85,DHL
10503,"41100 Cook Center Pricehaven, NH 51127",27.07,FedEx
10504,"040 Ward Summit Apt. 178 Morganfort, LA 95004",26.8,FedEx
10505,"1109 Meyer Walks Suite 771 Floresburgh, VI 23076",6.91,DHL
10506,"11426 Tasha Rue Apt. 394 South Zacharyberg, PA 71298",46.08,UPS
10507,"57544 Combs Estates Suite 441 Mitchellchester, AL 43224",10.58,FedEx
10508,"833 Tracy Place Apt. 267 West Matthew, AL 78363",47.03,FedEx
10509,Unknown Shipping Address,19.11,DHL
10510,"286 Carter Track North Amyland, AK 94188",8.23,FedEx
10511,"79917 Sparks Corners Benjaminhaven, NM 31214",15.5,UPS
10512,"346 David Manors Goldenshire, OR 66841",24.76,FedEx
10513,"9800 Debra Expressway Michaelchester, PR 45636",33.38,FedEx
10514,"66766 Karen Rapids Bryanfurt, VT 32610",38.6,FedEx
10515,"88317 Travis Flats Lake Kimberlyview, WY 21583",44.56,FedEx
10516,"4216 Erin Plain Apt. 155 Deanville, MD 95567",7.22,DHL
10517,"80875 Pena Club Jonathanburgh, WY 05889",44.07,DHL
10518,"6559 Lynch Parks Suite 310 Port Christophermouth, CA 54750",19.28,DHL
10519,"038 Diaz Ranch East Dawn, NJ 04299",18.5,FedEx
10520,"6615 Nguyen Alley Joshuahaven, CO 31565",30.04,UPS
10521,"5855 Richard Mills Suite 787 Medinafurt, AS 55314",49.55,UPS
10522,"1742 Bryan Forges Apt. 739 Lake Christine, LA 62787",11.41,FedEx
10523,"50049 Ryan Union Apt. 143 Stephenport, OR 71385",33.55,DHL
10524,"301 Charles Creek Suite 874 Lake Gracefort, DC 86380",23.46,FedEx
10525,"486 John Extensions Apt. 942 Wareburgh, WA 62419",26.28,DHL
10526,"PSC 2022, Box 2857 APO AP 79440",16.06,FedEx
10527,"9675 Lawrence Expressway Matthewsstad, IA 94028",15.2,UPS
10528,"6210 Richardson Villages Apt. 783 Woodstad, DE 93610",5.62,FedEx
10529,Unknown Shipping Address,5.61,FedEx
10530,"3599 Gonzalez Ferry Apt. 878 Lindseyshire, IN 10934",26.01,FedEx
10531,"52886 Tonya Radial Westbury, SD 88786",15.59,UPS
10532,"538 Miller Meadows Suite 682 New Robertborough, ME 86609",15.02,UPS
10533,"30899 Ashley Fields South Henry, WV 02796",13.33,DHL
10534,"003 Holt Lights Suite 149 South Brian, WY 31304",36.69,UPS
10535,Unit 7187 Box 8194 DPO AA 29514,46.34,FedEx
10536,"1022 Nixon Burgs Apt. 894 Luisview, WA 62251",39.14,UPS
10537,"9789 Nicole Expressway Apt. 800 Nashfort, GA 46829",33.42,DHL
10538,"302 Jason Track New Jacob, NY 47269",44.72,UPS
10539,"89215 Soto Burg Sanderschester, AL 70693",36.78,DHL
10540,"999 Campos Walk Bradleyfort, WI 37232",14.76,UPS
10541,"0615 Amy Summit Apt. 445 Lake Jonathanmouth, MP 63765",39.15,UPS
10542,"8989 Jackson Trafficway New Deannaburgh, MA 39684",33.32,UPS
10543,"57391 Janet Circles Juliahaven, ND 08028",29.33,FedEx
10544,"30662 Anna Port Lake Heidiborough, MI 91470",31.78,FedEx
10545,"36055 Mason Garden Jonesburgh, MS 55059",49.55,UPS
10546,Unknown Shipping Address,11.59,UPS
10547,"224 Rodriguez Club East Shannonport, TN 39061",31.62,DHL
10548,"7537 Harmon Keys Port Brianfort, LA 05549",28.46,DHL
10549,"0421 April Streets Apt. 433 New Emily, WY 53640",38.38,FedEx
10550,"641 Gonzalez Via Apt. 102 North Anthonytown, NE 66010",23.17,UPS
10551,"343 Tony Inlet North Theresa, MP 61243",24.49,DHL
10552,"353 Duane Underpass Suite 237 South Christopherside, TX 75852",9.18,DHL
10553,"037 Stewart Circle Suite 841 Williamshaven, ND 30215",25.53,DHL
10554,"21430 Isaiah Mountains Apt. 460 Lake Isaacchester, AS 12784",45.42,UPS
10555,"3331 David Road Suite 715 South Natalie, MP 46118",28.51,FedEx
10556,"33920 Jenna Forks New Patriciaberg, UT 02130",47.47,UPS
10557,Unknown Shipping Address,25.85,DHL
10558,"84928 Misty Dale Apt. 521 Allenborough, MT 54266",48.86,UPS
10559,"116 Martin Fort Suite 658 Palmerfurt, SC 47400",8.2,DHL
10560,"8689 Smith Squares Smithberg, GA 44366",47.75,FedEx
10561,USNS Bowen FPO AP 71376,33.31,UPS
10562,"237 Scott Fords South Chadland, DE 85533",33.28,DHL
10563,"532 Wang Drive North Andrew, NV 05382",40.66,UPS
10564,"806 Nicholas Drive Apt. 594 West Dakotamouth, VI 01875",16.18,UPS
10565,"717 Manuel Drives Port Michael, MT 63355",32.11,UPS
10566,"1284 Ramirez Heights Suite 898 Stephanieborough, AK 09375",22.54,FedEx
10567,"11329 Thomas Fort East Jennifer, AZ 68324",11.08,DHL
10568,"78962 Rose Cliff East Christianmouth, FL 09265",24.28,UPS
10569,"4641 Christine Villages Suite 094 Dustinport, PA 97938",46.75,DHL
10570,Unit 0811 Box 9011 DPO AE 14831,35.19,UPS
10571,"21570 Bell Plains Apt. 978 South Ryanville, DE 56060",21.38,DHL
10572,"358 Alex Isle Lake Lynnshire, GA 41023",5.38,UPS
10573,"748 Charles Cove New Teresaburgh, NJ 84133",20.54,DHL
10574,"41735 Ricky Spur Apt. 602 South Heatherton, NY 37575",37.15,UPS
10575,"403 Elizabeth Fields Walkerchester, KY 57169",25.9,UPS
10576,"95980 Larry Walk Suite 891 South Jessica, MP 62585",46.45,FedEx
10577,"47816 Kathryn Path Apt. 518 South Scottton, MP 09513",43.18,FedEx
10578,"42641 Craig Islands Debraview, IN 59521",18.6,UPS
10579,Unit 4357 Box 5497 DPO AP 88687,14.81,FedEx
10580,"5662 Davis Square South Susan, KS 64787",31.22,UPS
10581,"9944 Meghan Island North Angelicaport, MP 92127",21.84,FedEx
10582,"6307 Clark Avenue Brucebury, FL 52770",5.77,DHL
10583,"372 Long Route Apt. 717 Michelleton, GA 41073",49.23,DHL
10584,"225 Kelly Expressway Apt. 107 Rodneyview, FM 59796",45.75,DHL
10585,"207 Brown Path Lake Natashatown, NC 38188",29.48,DHL
10586,"320 Walters Fall Suite 116 Deborahhaven, PR 45769",30.7,UPS
10587,"54513 Byrd Points Apt. 309 Griffinchester, PW 57156",21.74,FedEx
10588,"5020 Tammy Oval Younghaven, WY 01175",10.57,UPS
10589,"4042 Monica Flats Apt. 988 Lake Sharonstad, VA 00608",9.1,DHL
10590,"575 Bond Via Suite 426 South Gabrielview, AK 06196",31.61,DHL
10591,"09091 Allison Bridge Suite 731 West Tinamouth, MS 37169",48.82,UPS
10592,"337 Louis Crossing Apt. 581 Mariochester, ID 93977",6.79,FedEx
10593,"077 Michael Terrace Suite 909 New Bradley, IL 64650",23.47,FedEx
10594,"6697 Randall Crossroad Mitchellside, AZ 37046",22.64,UPS
10595,"959 Robertson Avenue Apt. 832 South Russell, OK 15198",5.84,UPS
10596,"493 Goodwin Motorway Stevenburgh, TN 91455",26.6,UPS
10597,"476 Morgan Station Suite 872 East Melissa, TN 31432",31.98,UPS
10598,"776 Brent Common Stewartview, MN 54032",42.43,UPS
10599,"87837 Ortiz Inlet Suite 522 North Joseph, TN 46245",38.94,UPS
10600,"983 Nicole Curve West Michellemouth, MH 91211",30.64,UPS
10601,"931 Craig Islands Suite 574 New Kristinahaven, OH 03131",45.74,UPS
10602,"20525 William Pine East Samantha, AZ 30793",30.87,UPS
10603,"05418 Wall Islands Lake Kimberly, VA 80571",47.96,FedEx
10604,"32829 Wright Crest Griffithchester, AK 23295",14.09,FedEx
10605,"2554 Sharon Grove Suite 206 Fordfurt, NM 35676",6.81,DHL
10606,"6252 Novak Knolls Jamesmouth, AR 08450",31.81,UPS
10607,"96927 Jeffery Highway Leahland, KY 34706",21.35,FedEx
10608,"46777 Tracy Rest Apt. 085 Millertown, IN 06123",40.52,FedEx
10609,"779 Joseph Rapids Taylorchester, SC 04276",28.88,UPS
10610,"86686 James Island Carrland, IA 67614",33.36,DHL
10611,Unit 2613 Box 5449 DPO AA 19776,26.3,DHL
10612,"758 Stephen Locks East Jennyville, PW 83023",7.84,FedEx
10613,"1017 Miller Springs Apt. 810 New Jamesfort, WV 12358",43.39,FedEx
10614,"03640 Stewart Throughway Suite 230 Walkerborough, MN 76845",27.66,DHL
10615,"414 Morgan Court Apt. 926 Wilsonburgh, KS 36729",6.14,DHL
10616,"645 Kimberly Cliffs Mclaughlinmouth, MI 58217",10.71,FedEx
10617,"6558 Steven Manor Danielberg, MS 62039",26.09,DHL
10618,"084 Mason Viaduct Apt. 775 Wrightborough, IN 04849",9.74,FedEx
10619,"584 Sheryl Lane Suite 562 Williamston, MA 68616",44.36,DHL
10620,"3300 Murphy Run Apt. 201 Brooksfort, KY 05948",12.97,DHL
10621,Unit 3516 Box 6121 DPO AE 54653,42.23,DHL
10622,"5814 Nicole Isle Jamesmouth, WI 10604",30.96,FedEx
10623,"96648 Brady Trace Apt. 469 Amytown, OH 33747",42.05,UPS
10624,"743 Todd Mews East Jacquelinefurt, SD 81617",33.08,DHL
10625,"717 Mcdaniel Way Lake Andrea, ND 48706",27.29,DHL
10626,"6295 Andrew Villages New Jacqueline, WV 49046",31.05,DHL
10627,"26700 Holland Road Suite 338 Port Katelynchester, LA 58034",43.86,FedEx
10628,"0823 Nichole Bridge Suite 735 Cynthiaview, WA 55544",19.18,FedEx
10629,"94656 Joseph Skyway South Kristinport, HI 14066",8.34,UPS
10630,Unknown Shipping Address,17.86,UPS
10631,"61224 Sampson Burgs Gutierrezborough, PW 17493",10.54,UPS
10632,Unknown Shipping Address,44.63,DHL
10633,"3375 Tucker Place Apt. 616 Port Shawna, UT 05988",45.18,DHL
10634,"36647 Michael Fall Gonzalezport, HI 59403",20.8,FedEx
10635,Unknown Shipping Address,22.81,DHL
10636,"32045 Wallace Gateway Mcintoshfort, MS 73275",39.84,UPS
10637,"406 Matthew Turnpike Thompsonland, IL 02229",26.79,FedEx
10638,"567 Sarah Common Mendezhaven, WA 58919",15.7,UPS
10639,"052 Susan Place Suite 482 North Heatherville, ME 43258",49.08,UPS
10640,Unknown Shipping Address,34.82,FedEx
10641,"2486 George Valleys Suite 113 Crystalside, SD 04319",13.42,UPS
10642,"37416 Washington Springs Mariahchester, MO 38171",43.59,DHL
10643,"4408 Ryan Prairie Hernandezburgh, MP 41614",45.01,DHL
10644,"93520 Tanya Branch Hunterville, VT 41273",47.13,FedEx
